"","cue","response","revision","kuperman_id","subtlex_id","study_id"
"16650","elephant","cut",NA,11254,408,2
"16651","elephant","cute",NA,11260,804,2
"16652","elephant","dangerous",NA,11428,829,2
"16653","elephant","delta",NA,12078,7271,2
"16654","elephant","dessert",NA,12499,3000,2
"16655","elephant","dirt",NA,13045,2176,2
"16656","elephant","dog",NA,13806,670,2
"16657","elephant","dumbo",NA,NA,20010,2
"16658","elephant","e",NA,NA,1462,2
"16659","elephant","ear",NA,14592,1667,2
"16660","elephant","ears",NA,14631,1474,2
"16661","elephant","elegant",NA,14976,5414,2
"16662","elephant","elephant",NA,14983,4505,2
"16663","elephant","emotional",NA,15183,2270,2
"16664","elephant","enormous",NA,15505,3583,2
"16665","elephant","eyes",NA,16672,426,2
"16666","elephant","fat",NA,16971,948,2
"16667","elephant","favorite",NA,17033,982,2
"16668","elephant","foot",NA,18158,947,2
"16669","elephant","friendly",NA,18696,1848,2
"16670","elephant","gentle",NA,19394,2641,2
"16671","elephant","gently",NA,NA,4071,2
"16672","elephant","giant",NA,19506,2066,2
"16673","elephant","gigantic",NA,19528,7070,2
"16674","elephant","giraffe",NA,19575,13544,2
"16675","elephant","grass",NA,20167,2929,2
"16676","elephant","gray",NA,20219,2971,2
"16677","elephant","grey",NA,20286,5226,2
"16678","elephant","hard",NA,21040,284,2
"16679","elephant","head",NA,21245,268,2
"16680","elephant","hear",NA,21328,184,2
"16681","elephant","heavy",NA,21399,1155,2
"16682","elephant","honk",NA,22029,10800,2
"16683","elephant","horn",NA,22120,2786,2
"16684","elephant","horse",NA,22147,1231,2
"16685","elephant","huge",NA,22327,1194,2
"16686","elephant","hunting",NA,22446,2460,2
"16687","elephant","in",NA,23195,11,2
"16688","elephant","india",NA,NA,15551,2
"16689","elephant","intellegent","intelligent",24175,2955,2
"16690","elephant","intelligent",NA,24175,2955,2
"16691","elephant","ivory",NA,24729,12765,2
"16692","elephant","jungle",NA,25131,3211,2
"16693","elephant","jungle book","jungle book",NA,NA,2
"16694","elephant","kind",NA,25357,180,2
"16695","elephant","l",NA,NA,1129,2
"16696","elephant","lab",NA,25577,1808,2
"16697","elephant","large",NA,25793,1309,2
"16698","elephant","le",NA,NA,4649,2
"16699","elephant","lies",NA,26311,1473,2
"16700","elephant","lion",NA,26493,4344,2
"16701","elephant","long",NA,26790,159,2
"16702","elephant","loud",NA,26898,1289,2
"16703","elephant","luck",NA,26991,524,2
"16704","elephant","majestic",NA,27307,14457,2
"16705","elephant","mammal",NA,27397,14311,2
"16706","elephant","mammel","mammal",27397,14311,2
"16707","elephant","mammoth",NA,27404,19732,2
"16708","elephant","man",NA,27407,115,2
"16709","elephant","mario","mario",NA,NA,2
"16710","elephant","massive",NA,27748,3672,2
"16711","elephant","memory",NA,28117,1285,2
"16712","elephant","monkey",NA,29098,2237,2
"16713","elephant","moo",NA,29170,12283,2
"16714","elephant","mouse",NA,29401,3746,2
"16715","elephant","mud",NA,29461,3112,2
"16716","elephant","nail",NA,29781,2393,2
"16717","elephant","nature",NA,29888,1279,2
"16718","elephant","nice",NA,30218,202,2
"16719","elephant","none",NA,30416,579,2
"16720","elephant","nose",NA,30537,908,2
"16721","elephant","old",NA,31065,222,2
"16722","elephant","outside",NA,31585,463,2
"16723","elephant","peace",NA,32696,1042,2
"16724","elephant","peanut",NA,32722,4072,2
"16725","elephant","peanuts",NA,32723,5878,2
"16726","elephant","phant","phant",NA,NA,2
"16727","elephant","pond",NA,34306,6005,2
"16728","elephant","poop",NA,34341,6639,2
"16729","elephant","power",NA,34645,684,2
"16730","elephant","powerful",NA,34649,1532,2
"16731","elephant","pretty",NA,35047,261,2
"16732","elephant","rare",NA,36601,2057,2
"16733","elephant","rat",NA,36621,1928,2
"16734","elephant","red",NA,37153,672,2
"16735","elephant","rhino",NA,38635,16686,2
"16736","elephant","ride",NA,38689,656,2
"16737","elephant","roll",NA,38943,1019,2
"16738","elephant","room",NA,38994,271,2
"16739","elephant","round",NA,39079,1027,2
"16740","elephant","royalty",NA,39135,7969,2
"16741","elephant","safari",NA,39354,11929,2
"16742","elephant","savanna",NA,39671,49034,2
"16743","elephant","scary",NA,39803,1966,2
"16744","elephant","skin",NA,41664,1273,2
"16745","elephant","slow",NA,41982,828,2
"16746","elephant","smart",NA,42054,719,2
"16747","elephant","smell",NA,42075,822,2
"16748","elephant","smells",NA,42081,1693,2
"16749","elephant","smelly",NA,42082,7052,2
"16750","elephant","snout",NA,42311,17437,2
"16751","elephant","spray",NA,43197,4220,2
"16752","elephant","step",NA,43704,608,2
"16753","elephant","stink",NA,43842,3091,2
"16754","elephant","stomp",NA,43917,9961,2
"16755","elephant","strong",NA,44218,744,2
"16756","elephant","stuffy",NA,44286,7760,2
"16757","elephant","tall",NA,45486,1625,2
"16758","elephant","tattoo",NA,45650,4278,2
"16759","elephant","the",NA,46111,1,2
"16760","elephant","tiger",NA,46461,3479,2
"16761","elephant","tongue",NA,46742,1647,2
"16762","elephant","tons",NA,46748,3838,2
"16763","elephant","toot",NA,46765,15236,2
"16764","elephant","toothpaste",NA,46775,8963,2
"16765","elephant","truck",NA,47569,1251,2
"16766","elephant","trunk",NA,47600,2889,2
"16767","elephant","tsks","tusks",47770,31301,2
"16768","elephant","tusk",NA,47768,31300,2
"16769","elephant","tuskar","tusker",47769,NA,2
"16770","elephant","tusks",NA,47770,31301,2
"16771","elephant","water",NA,50373,498,2
"16772","elephant","white",NA,50782,604,2
"16773","elephant","wild",NA,50914,1098,2
"16774","elephant","wrinkly",NA,51430,27510,2
"16775","elephant","zebra",NA,51647,13493,2
"16776","elephant","zoo",NA,51700,3871,2
"16777","face","a",NA,1,3,2
"16778","face","accept",NA,237,1048,2
"16779","face","ace",NA,343,4419,2
"16780","face","acne",NA,389,17229,2
"16781","face","angry",NA,1557,1046,2
"16782","face","appearance",NA,1883,3155,2
"16783","face","arm",NA,2144,1003,2
"16784","face","baby",NA,2910,391,2
"16785","face","back",NA,2933,69,2
"16786","face","bare",NA,3324,4135,2
"16787","face","beautiful",NA,3661,403,2
"16788","face","big",NA,4109,187,2
"16789","face","blemish",NA,4481,21112,2
"16790","face","blue face","blue",4676,797,2
"16791","face","blush",NA,4736,8734,2
"16792","face","body",NA,4813,516,2
"16793","face","book",NA,4966,634,2
"16794","face","botox","botox",NA,NA,2
"16795","face","brave",NA,5332,1652,2
"16796","face","bump",NA,5876,3291,2
"16797","face","c",NA,NA,986,2
"16798","face","cafe",NA,6242,6854,2
"16799","face","card",NA,6643,912,2
"16800","face","case",NA,6822,412,2
"16801","face","ce",NA,NA,17013,2
"16802","face","cheek",NA,7503,4872,2
"16803","face","cheeks",NA,7508,6016,2
"16804","face","clean",NA,8138,587,2
"16805","face","clear",NA,8153,495,2
"16806","face","cold",NA,8630,583,2
"16807","face","color",NA,8739,1385,2
"16808","face","common",NA,8923,1179,2
"16809","face","complexion",NA,9067,10612,2
"16810","face","cool",NA,9952,555,2
"16811","face","cover",NA,10439,724,2
"16812","face","cream",NA,10648,1404,2
"16813","face","cute",NA,11260,804,2
"16814","face","different",NA,12835,416,2
"16815","face","dimples",NA,12941,17293,2
"16816","face","dirty",NA,13051,943,2
"16817","face","down",NA,14037,97,2
"16818","face","ear",NA,14592,1667,2
"16819","face","ears",NA,14631,1474,2
"16820","face","eat",NA,14671,420,2
"16821","face","emotion",NA,15182,4225,2
"16822","face","emotions",NA,15187,3743,2
"16823","face","expression",NA,16521,2932,2
"16824","face","expressive",NA,16528,23184,2
"16825","face","eye",NA,16650,637,2
"16826","face","eyebrow",NA,16656,13144,2
"16827","face","eyebrows",NA,16657,7816,2
"16828","face","eyelashes",NA,16665,15696,2
"16829","face","eyes",NA,16672,426,2
"16830","face","eys","eyes",16672,426,2
"16831","face","f",NA,NA,2094,2
"16832","face","face",NA,16699,332,2
"16833","face","face mask","mask",27715,3238,2
"16834","face","facepaint","paint",32056,1778,2
"16835","face","facial",NA,16712,5444,2
"16836","face","familiar",NA,16845,1368,2
"16837","face","family",NA,16852,362,2
"16838","face","fat",NA,16971,948,2
"16839","face","feature",NA,17080,5511,2
"16840","face","features",NA,17083,5998,2
"16841","face","fight",NA,17345,550,2
"16842","face","find",NA,17437,153,2
"16843","face","first",NA,17543,134,2
"16844","face","foot",NA,18158,947,2
"16845","face","forehead",NA,18272,4270,2
"16846","face","forward",NA,18454,847,2
"16847","face","fresh",NA,18662,998,2
"16848","face","friend",NA,18691,274,2
"16849","face","friendy","friendly",18696,1848,2
"16850","face","front",NA,18758,448,2
"16851","face","full",NA,18852,476,2
"16852","face","fun",NA,18878,444,2
"16853","face","funny",NA,18927,441,2
"16854","face","girl",NA,19583,276,2
"16855","face","glasses",NA,19649,1806,2
"16856","face","glowing",NA,NA,7215,2
"16857","face","good",NA,19924,55,2
"16858","face","good looking","good looking",NA,NA,2
"16859","face","hair",NA,20778,562,2
"16860","face","handsome",NA,20967,1632,2
"16861","face","happy",NA,21022,342,2
"16862","face","head",NA,21245,268,2
"16863","face","hittable","hittable",NA,NA,2
"16864","face","hold",NA,21890,246,2
"16865","face","hot",NA,22207,492,2
"16866","face","human",NA,22346,692,2
"16867","face","id",NA,22712,8843,2
"16868","face","identifiable",NA,22726,27082,2
"16869","face","identification",NA,22727,4642,2
"16870","face","identity",NA,22736,3264,2
"16871","face","interesting",NA,24249,730,2
"16872","face","it",NA,24707,6,2
"16873","face","lash",NA,25821,11563,2
"16874","face","leg",NA,26081,1227,2
"16875","face","lift",NA,26342,1484,2
"16876","face","lip",NA,26501,3523,2
"16877","face","lips",NA,26510,1725,2
"16878","face","lipstick",NA,26511,4320,2
"16879","face","long",NA,26790,159,2
"16880","face","longing",NA,NA,8717,2
"16881","face","look",NA,26819,66,2
"16882","face","looks",NA,26829,288,2
"16883","face","lotion",NA,26892,8004,2
"16884","face","love",NA,26926,177,2
"16885","face","lovely",NA,26937,798,2
"16886","face","mace",NA,27146,11569,2
"16887","face","mad",NA,27175,686,2
"16888","face","make up","makeup",27327,3060,2
"16889","face","makeup",NA,27327,3060,2
"16890","face","mask",NA,27715,3238,2
"16891","face","me",NA,27910,22,2
"16892","face","mean",NA,27925,117,2
"16893","face","media",NA,27982,2086,2
"16894","face","mosturize","moisturize",29003,40931,2
"16895","face","mouth",NA,29410,676,2
"16896","face","my",NA,29724,32,2
"16897","face","myself",NA,29741,263,2
"16898","face","name",NA,29792,206,2
"16899","face","neck",NA,29960,993,2
"16900","face","nice",NA,30218,202,2
"16901","face","nose",NA,30537,908,2
"16902","face","nose ring","nose ring",NA,NA,2
"16903","face","off",NA,30986,113,2
"16904","face","oval",NA,31626,14326,2
"16905","face","pace",NA,31965,4263,2
"16906","face","paint",NA,32056,1778,2
"16907","face","part",NA,32438,333,2
"16908","face","people",NA,32937,131,2
"16909","face","perfect",NA,33001,521,2
"16910","face","person",NA,33155,435,2
"16911","face","personality",NA,33163,2876,2
"16912","face","pie",NA,33523,2223,2
"16913","face","pimple",NA,33623,12795,2
"16914","face","pimples",NA,33625,14332,2
"16915","face","pink",NA,33663,2179,2
"16916","face","plant",NA,33866,2135,2
"16917","face","plump",NA,34065,12923,2
"16918","face","poeple","people",32937,131,2
"16919","face","point of view","viewpoint",49792,16972,2
"16920","face","poker",NA,34173,3516,2
"16921","face","presentation",NA,34958,5158,2
"16922","face","pretty",NA,35047,261,2
"16923","face","punch",NA,35873,1924,2
"16924","face","q",NA,NA,4297,2
"16925","face","recognition",NA,37009,6168,2
"16926","face","recognize",NA,37012,1405,2
"16927","face","round",NA,39079,1027,2
"16928","face","sad",NA,39332,968,2
"16929","face","senses",NA,40527,4064,2
"16930","face","shape",NA,40812,1567,2
"16931","face","sit",NA,41564,335,2
"16932","face","skin",NA,41664,1273,2
"16933","face","skin care","skincare",41665,NA,2
"16934","face","skincare",NA,41665,NA,2
"16935","face","slap",NA,41767,3225,2
"16936","face","small",NA,42045,574,2
"16937","face","smile",NA,42091,1099,2
"16938","face","smiling",NA,42095,2497,2
"16939","face","smooch",NA,42120,26632,2
"16940","face","smooth",NA,42123,2394,2
"16941","face","smoothe","smooth",42123,2394,2
"16942","face","snapchat","snapchat",NA,NA,2
"16943","face","soap",NA,42370,3080,2
"16944","face","soft",NA,42444,1541,2
"16945","face","structure",NA,44234,3852,2
"16946","face","surface",NA,44921,2956,2
"16947","face","surprised",NA,44962,923,2
"16948","face","teeth",NA,45795,1198,2
"16949","face","thing",NA,46214,114,2
"16950","face","time",NA,46498,57,2
"16951","face","to",NA,46621,2,2
"16952","face","to face","to face",NA,NA,2
"16953","face","toddler",NA,46647,18299,2
"16954","face","together",NA,46665,249,2
"16955","face","touch",NA,46895,511,2
"16956","face","towel",NA,46942,3036,2
"16957","face","tune",NA,47689,2922,2
"16958","face","two",NA,47856,123,2
"16959","face","ugly",NA,47909,1336,2
"16960","face","unique",NA,48627,3019,2
"16961","face","value",NA,49419,2063,2
"16962","face","wash",NA,50306,1396,2
"16963","face","watch",NA,50352,306,2
"16964","face","welcoming",NA,NA,8498,2
"16965","face","white",NA,50782,604,2
"16966","face","wide",NA,50865,1856,2
"16967","face","you",NA,51598,4,2
"16968","face","young",NA,51599,438,2
"16969","fish","animal",NA,1565,1380,2
"16970","fish","aquarium",NA,2011,10518,2
"16971","fish","aquarius",NA,NA,22479,2
"16972","fish","bag",NA,3057,792,2
"16973","fish","bait",NA,3086,3803,2
"16974","fish","baitcaster","baitcaster",NA,NA,2
"16975","fish","baked",NA,NA,5036,2
"16976","fish","bass",NA,3475,5664,2
"16977","fish","beach",NA,3581,1455,2
"16978","fish","bear",NA,3622,1297,2
"16979","fish","beta",NA,4008,9525,2
"16980","fish","bird",NA,4269,1560,2
"16981","fish","blowfish",NA,4647,23056,2
"16982","fish","blub",NA,4666,50801,2
"16983","fish","blue",NA,4676,797,2
"16984","fish","blurp","blurp",NA,NA,2
"16985","fish","boat",NA,4768,1328,2
"16986","fish","boring",NA,5080,1801,2
"16987","fish","bowel",NA,5192,8252,2
"16988","fish","bowl",NA,5197,2478,2
"16989","fish","boys",NA,5231,542,2
"16990","fish","bread",NA,5357,1989,2
"16991","fish","bream","bream",NA,NA,2
"16992","fish","breathe",NA,5406,1342,2
"16993","fish","bubble",NA,5687,4729,2
"16994","fish","bubbles",NA,5690,6201,2
"16995","fish","cake",NA,6261,1557,2
"16996","fish","camp",NA,6375,1688,2
"16997","fish","carp",NA,6745,22531,2
"16998","fish","cat",NA,6891,1371,2
"16999","fish","catch",NA,6935,538,2
"17000","fish","catching",NA,6942,2824,2
"17001","fish","catfish",NA,6966,14401,2
"17002","fish","caught",NA,7002,667,2
"17003","fish","chips",NA,7674,2994,2
"17004","fish","colorful",NA,8747,7446,2
"17005","fish","cook",NA,9937,1383,2
"17006","fish","cooking",NA,9947,1998,2
"17007","fish","coral",NA,10045,13517,2
"17008","fish","crabs",NA,10517,9724,2
"17009","fish","crispy",NA,10795,10055,2
"17010","fish","dad",NA,11352,471,2
"17011","fish","darla","darla",NA,NA,2
"17012","fish","dead",NA,11555,301,2
"17013","fish","delicious",NA,12043,2081,2
"17014","fish","delicous","delicious",12043,2081,2
"17015","fish","dish",NA,13290,3459,2
"17016","fish","dog",NA,13806,670,2
"17017","fish","dollar",NA,13842,2048,2
"17018","fish","dolphin",NA,13853,11641,2
"17019","fish","dory",NA,NA,26232,2
"17020","fish","eat",NA,14671,420,2
"17021","fish","eating",NA,14679,916,2
"17022","fish","ecosystem",NA,14726,22618,2
"17023","fish","eye",NA,16650,637,2
"17024","fish","eyes",NA,16672,426,2
"17025","fish","f",NA,NA,2094,2
"17026","fish","fast",NA,16954,535,2
"17027","fish","filet",NA,17377,16823,2
"17028","fish","fillet",NA,17386,24301,2
"17029","fish","fin",NA,17415,12120,2
"17030","fish","fins",NA,17478,16096,2
"17031","fish","fire",NA,17480,519,2
"17032","fish","fish",NA,17550,1138,2
"17033","fish","fish food","food",18142,566,2
"17034","fish","fisherman",NA,17556,7535,2
"17035","fish","fishing",NA,17565,2541,2
"17036","fish","flop",NA,17920,10138,2
"17037","fish","flounder",NA,17948,23737,2
"17038","fish","food",NA,18142,566,2
"17039","fish","free",NA,18598,484,2
"17040","fish","fresh",NA,18662,998,2
"17041","fish","fried",NA,18690,3722,2
"17042","fish","friends",NA,18697,345,2
"17043","fish","fries",NA,18700,3648,2
"17044","fish","fry",NA,18815,4333,2
"17045","fish","fun",NA,18878,444,2
"17046","fish","game",NA,19100,537,2
"17047","fish","gar",NA,NA,20813,2
"17048","fish","gill",NA,19543,20046,2
"17049","fish","gills",NA,19544,15334,2
"17050","fish","go",NA,19806,40,2
"17051","fish","gold",NA,19885,1271,2
"17052","fish","gold fish","goldfish",19894,9612,2
"17053","fish","goldfish",NA,19894,9612,2
"17054","fish","good",NA,19924,55,2
"17055","fish","gray",NA,20219,2971,2
"17056","fish","green",NA,20255,1021,2
"17057","fish","grilled",NA,20308,9996,2
"17058","fish","gross",NA,20391,2725,2
"17059","fish","guppie","guppy",20654,27803,2
"17060","fish","haddock",NA,20758,34606,2
"17061","fish","hat",NA,21156,1126,2
"17062","fish","healthy",NA,21323,1839,2
"17063","fish","home",NA,21941,172,2
"17064","fish","hook",NA,22064,1467,2
"17065","fish","hot",NA,22207,492,2
"17066","fish","hunt",NA,22442,2388,2
"17067","fish","i",NA,22666,10,2
"17068","fish","jelly",NA,24868,5418,2
"17069","fish","jelly fish","jellyfish",24871,16622,2
"17070","fish","jump",NA,25118,984,2
"17071","fish","koi",NA,NA,27125,2
"17072","fish","koi fish","koi",NA,27125,2
"17073","fish","lake",NA,25663,2200,2
"17074","fish","land",NA,25715,937,2
"17075","fish","lures",NA,27078,22744,2
"17076","fish","mammal",NA,27397,14311,2
"17077","fish","market",NA,27627,1566,2
"17078","fish","marlin",NA,NA,19076,2
"17079","fish","meat",NA,27952,1463,2
"17080","fish","mermaid",NA,28217,11578,2
"17081","fish","miss",NA,28821,352,2
"17082","fish","mouth",NA,29410,676,2
"17083","fish","nasty",NA,29858,2003,2
"17084","fish","nemo",NA,NA,18512,2
"17085","fish","nemotécnica","nemotécnica",NA,NA,2
"17086","fish","net",NA,30083,2959,2
"17087","fish","no talk","no talk",NA,NA,2
"17088","fish","ocean",NA,30933,2062,2
"17089","fish","oceans",NA,30939,11790,2
"17090","fish","octopus",NA,30955,12651,2
"17091","fish","oil",NA,31042,1723,2
"17092","fish","orange",NA,31246,2473,2
"17093","fish","outside",NA,31585,463,2
"17094","fish","paticent","patient",32592,1325,2
"17095","fish","pebbles",NA,32739,19113,2
"17096","fish","pescado","pescado",NA,NA,2
"17097","fish","pescitartian","pescitartian",NA,NA,2
"17098","fish","pet",NA,33247,2660,2
"17099","fish","pieces",NA,33526,1483,2
"17100","fish","pisces",NA,NA,25109,2
"17101","fish","pole",NA,34184,3798,2
"17102","fish","poll",NA,34225,11063,2
"17103","fish","pond",NA,34306,6005,2
"17104","fish","ponds",NA,34312,29881,2
