"","id","cue_id","response_id","response","cue","revision","subtlex_id","kuperman_id"
"15980",4142,21,1302,"d","dance",NA,101,NA
"15981",4143,21,1312,"dan","dance",NA,3776,NA
"15982",4144,21,1313,"dance","dance",NA,803,11410
"15983",4145,21,1314,"dance class","dance","class",807,8092
"15984",4146,21,1315,"dance moms","dance","moms",6864,29054
"15985",4147,21,1316,"dancer","dance",NA,3152,11413
"15986",4148,21,1317,"dancing","dance",NA,1364,11416
"15987",4149,21,1337,"dead","dance",NA,301,11555
"15988",4150,21,1435,"disco","dance",NA,7272,13159
"15989",4151,21,1464,"dj","dance",NA,8790,NA
"15990",4152,21,1525,"dress","dance",NA,881,14216
"15991",4153,21,1534,"drinks","dance",NA,1520,14260
"15992",4154,21,1554,"duet","dance",NA,14264,14415
"15993",4155,21,1576,"e","dance",NA,1462,NA
"15994",4156,21,1591,"eat","dance",NA,420,14671
"15995",4157,21,1609,"eight count","dance","eight count",NA,NA
"15996",4158,21,1615,"electric","dance",NA,2981,14930
"15997",4159,21,1618,"elegant","dance",NA,5414,14976
"15998",4160,21,1654,"energy","dance",NA,1825,15412
"15999",4161,21,1663,"entertaining","dance",NA,5138,15579
"16000",4162,21,1664,"entertainment","dance",NA,3237,15580
"16001",4163,21,1687,"event","dance",NA,1877,16047
"16002",4164,21,1697,"ew","dance",NA,6099,NA
"16003",4165,21,1703,"excercise","dance",NA,52352,NA
"16004",4166,21,1705,"excersize","dance","exercise",2609,16278
"16005",4167,21,1709,"exciting","dance",NA,1466,16205
"16006",4168,21,1710,"exercise","dance",NA,2609,16278
"16007",4169,21,1726,"express","dance",NA,2484,16516
"16008",4170,21,1727,"expression","dance",NA,2932,16521
"16009",4171,21,1778,"fast","dance",NA,535,16954
"16010",4172,21,1798,"feel","dance",NA,183,17115
"16011",4173,21,1799,"feel good","dance","feel good",NA,NA
"16012",4174,21,1800,"feeling","dance",NA,474,17118
"16013",4175,21,1801,"feet","dance",NA,632,17122
"16014",4176,21,1825,"fifties","dance",NA,22148,17342
"16015",4177,21,1862,"flamenco","dance",NA,29561,17677
"16016",4178,21,1873,"flexible","dance",NA,8471,17820
"16017",4179,21,1885,"floor","dance",NA,737,17909
"16018",4180,21,1889,"flow","dance",NA,3218,17963
"16019",4181,21,1948,"foxtrot","dance",NA,20811,18514
"16021",4183,21,1957,"free","dance",NA,484,18598
"16022",4184,21,1959,"freeing","dance",NA,17070,18608
"16023",4185,21,1973,"friends","dance",NA,345,18697
"16024",4186,21,1995,"fry","dance",NA,4333,18815
"16025",4187,21,2000,"fun","dance",NA,444,18878
"16026",4188,21,2027,"game","dance",NA,537,19100
"16027",4189,21,2069,"get down","dance","get down",NA,NA
"16028",4190,21,2090,"girl","dance",NA,276,19583
"16029",4191,21,2092,"girls","dance",NA,560,19591
"16030",4192,21,2101,"glide","dance",NA,12371,19679
"16031",4193,21,2151,"grace","dance",NA,2316,20036
"16032",4194,21,2185,"griddy","dance","griddy",NA,NA
"16033",4195,21,2203,"groove","dance",NA,7743,20378
"16034",4196,21,2239,"gymnastics","dance",NA,15709,20708
"16035",4197,21,2253,"hairspray","dance",NA,22179,20808
"16036",4198,21,2288,"happiness","dance",NA,2113,21021
"16037",4199,21,2289,"happy","dance",NA,342,21022
"16038",4200,21,2290,"hard","dance",NA,284,21040
"16039",4201,21,2385,"hip hop","dance","hip hop",NA,NA
"16040",4202,21,2386,"hiphop","dance","hiphop",NA,NA
"16041",4203,21,2407,"homecoming","dance",NA,8179,21949
"16042",4204,21,2425,"hop","dance",NA,2571,22094
"16043",4205,21,2432,"horrible","dance",NA,1308,22137
"16044",4206,21,2443,"hot","dance",NA,492,22207
"16045",4207,21,2567,"instructor","dance",NA,6939,24101
"16046",4208,21,2575,"interpretive","dance",NA,23274,24331
"16047",4209,21,2616,"jam","dance",NA,3351,24793
"16048",4210,21,2622,"jazz","dance",NA,4606,24845
"16049",4211,21,2633,"jig","dance",NA,12905,24924
"16050",4212,21,2634,"jigg","dance","jig",NA,NA
"16051",4213,21,2635,"jiggie","dance","jiggy",26397,NA
